uri	english	language	translation
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	design interaction model	pt	conceber um modelo de interação
http://data.europa.eu/esco/skill/1cbeb169-76fe-4865-be00-6c7618c5fd9f	deliberate prior learning assessment results	pt	deliberar sobre os resultados da avaliação da aprendizagens anteriores
http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9	apply systemic design thinking	pt	aplicar metodologias de pensamento concetivo (design thinking)
http://data.europa.eu/esco/skill/1fcce318-3212-487a-ac07-4941bc85060d	carry out project activities	pt	realizar atividades de projeto
http://data.europa.eu/esco/skill/4f499e02-2983-40c5-a493-c720e6b03b23	provide information on hydrogen	pt	fornecer informações sobre o hidrogénio
http://data.europa.eu/esco/skill/4720fc66-0202-4a4b-bbe8-129d908e5a15	prevent technical problems with media integration systems	pt	prevenir problemas técnicos com sistemas de integração de media
http://data.europa.eu/esco/skill/01895f13-1989-4756-80d6-9b9ee19ddb32	perform a feasibility study for building management systems	pt	realizar estudos de viabilidade sobre sistemas de gestão de edifícios
http://data.europa.eu/esco/skill/30685aeb-512f-4517-adc8-63bdc1eefb8e	design a solar heating system	pt	projetar um sistema de aquecimento solar
http://data.europa.eu/esco/skill/008fa98b-dba6-4abf-909e-04299728e3eb	influence public policies	pt	influenciar políticas públicas
http://data.europa.eu/esco/skill/0238dd62-d407-4a87-ae0c-e08cd7b4ea8d	manage documentation of prior learning assessments 	pt	gerir a documentação de avaliações de aprendizagens anteriores 
http://data.europa.eu/esco/skill/4e0a7f6e-b546-4cc6-9f8b-53e4fa31a426	design smart grids 	pt	projetar redes inteligentes
http://data.europa.eu/esco/skill/1af2db15-2af9-44dd-9639-bf1fc69d4c34	manage relationships with stakeholders	pt	gerir relações com partes interessadas
http://data.europa.eu/esco/skill/04473991-161d-46db-8684-0d5ed6cb6c66	manage temporary ICT networks for live performance	pt	gerir redes TIC temporárias para espetáculos ao vivo
http://data.europa.eu/esco/skill/47a2917b-a771-4687-90fc-5562523cf4a6	use performance 3D visualisation techniques 	pt	utilizar técnicas de visualização de espetáculos em 3D
http://data.europa.eu/esco/skill/440d5784-52a5-4729-8b04-29f978bd896d	respond to incidents in cloud	pt	reagir a incidentes na nuvem
http://data.europa.eu/esco/skill/2b6bc32d-c60d-435b-931f-79bd3404f8b9	use capturing systems for live performance	pt	utilizar sistemas de captura de imagens para espetáculos ao vivo
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	perform dimensionality reduction	pt	efetuar redução de dimensionalidade
http://data.europa.eu/esco/skill/4754d9fe-dc3a-4f8f-8ea6-5dbcea3a21ca	develop computer vision system	pt	desenvolver um sistema de visão computacional
http://data.europa.eu/esco/skill/3dffcb35-26d4-4fee-8517-002f9e40508a	integrate biogas energy in buildings	pt	integrar sistemas de energia a partir do biogás em edifícios
http://data.europa.eu/esco/skill/3b4f2a64-9884-4f3d-8020-44dc95919a7c	design the insulation concept	pt	desenhar o conceito de isolamento
http://data.europa.eu/esco/skill/1177a1e9-213a-477b-b57c-364368c68b95	design power electronics	pt	projetar sistemas de eletrónica de potência
http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35	perform a feasibility study on solar absorption cooling	pt	realizar estudos de viabilidade sobre sistemas de arrefecimento solar por absorção
http://data.europa.eu/esco/skill/311832d1-1167-47c7-b613-fc64784ffeed	describe electric drive system	pt	descrever sistemas de propulsão elétrica
http://data.europa.eu/esco/skill/3ecde258-d1c6-4d6a-bfa7-ec4c5e4fc700	develop green compounding solutions	pt	desenvolver soluções de composição ecológica
http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	evaluate research activities	pt	avaliar atividades de investigação
http://data.europa.eu/esco/skill/0bb3792c-0a17-4e48-a8b3-5603bb12a660	provide nursing care in community settings 	pt	prestar cuidados de enfermagem em contextos comunitários
http://data.europa.eu/esco/skill/1de91358-6ad3-4513-b975-396c61cf8858	advise on fitted ventilation systems	pt	aconselhar sobre sistemas de ventilação
http://data.europa.eu/esco/skill/45bd49b2-2e24-4279-89a8-b5ae84e8acf2	fit contact lenses	pt	adaptar lentes de contacto
http://data.europa.eu/esco/skill/395ace35-e463-4dc7-8181-c2dd43885107	perform a feasibility study on heat pumps	pt	realizar estudos de viabilidade sobre bombas de calor
http://data.europa.eu/esco/skill/1e2e8415-0a45-466b-ba7b-25c0e72538c1	perform a feasibility study on district heating and cooling.	pt	realizar estudos de viabilidade sobre sistemas de aquecimento e refrigeração urbanos
http://data.europa.eu/esco/skill/16c2b3fb-3a41-4b0e-bb35-06e659917b02	conduct contact tracing interviews	pt	realizar entrevistas no quadro do rastreio de contactos
http://data.europa.eu/esco/skill/27ad6528-0914-4049-87c0-2f05791d0e2e	design a domotic system in buildings	pt	projetar um sistema de domótica em edifícios
http://data.europa.eu/esco/skill/27ddcef9-8522-4699-b0e6-2e2b10fd6d13	create a crowdfunding campaign	pt	criar uma campanha de financiamento colaborativo (crowdfunding)
http://data.europa.eu/esco/skill/08236fee-c405-4f30-8858-f10d7d5c94b7	operate media integration systems	pt	operar sistemas de integração de media
http://data.europa.eu/esco/skill/34bc01ed-dd78-49c7-bcfb-c17bb66688b5	test power electronics	pt	testar sistemas de eletrónica de potência
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	conduct training on monitoring and evaluation frameworks	pt	ministrar formação sobre quadros de acompanhamento e avaliação
http://data.europa.eu/esco/skill/4e61277c-5c6e-4a63-be5d-bfbe601b147c	advise on eligibility of expenditures	pt	aconselhar sobre elegibilidade das despesas
http://data.europa.eu/esco/skill/40cafbc8-07b8-432d-a9d3-f1cd7371af4b	perform image guidance in radiation therapy 	pt	orientar a imagem em radioterapia
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	do cloud refactoring	pt	proceder à refatoração em nuvem
http://data.europa.eu/esco/skill/29cd7e7b-215c-483a-b67a-6bdad0647de9	develop procurement strategy	pt	desenvolver estratégia de contratação pública
http://data.europa.eu/esco/skill/0082c13b-5866-4542-bc4f-722a4ae9530e	design biomass installations	pt	projetar instalações de biomassa
http://data.europa.eu/esco/skill/128f318e-1bc8-4921-821f-b0aad1d98922	determine appropriate heating and cooling system 	pt	determinar o sistema de aquecimento e refrigeração adequado
http://data.europa.eu/esco/skill/075c411b-c5cd-4238-be12-d6b284a4130c	identify information needs of young people	pt	identificar as necessidades de informação dos jovens
http://data.europa.eu/esco/skill/32db65d3-5ef3-43eb-9bf8-752c9cf0b22e	customise project methodologies	pt	personalizar metodologias dos projetos
http://data.europa.eu/esco/skill/0a856d55-23b5-4bdc-ad24-3eb5bc83d81f	implement route planning in smart mobility services	pt	fazer o planeamento das rotas em serviços de mobilidade inteligente
http://data.europa.eu/esco/skill/2c438b4b-4212-45f5-9625-ee21ac5061a9	train volunteers	pt	formar voluntários
http://data.europa.eu/esco/skill/11430d93-c835-48ed-8e70-285fa69c9ae6	design cloud architecture	pt	desenhar a arquitetura de computação em nuvem
http://data.europa.eu/esco/skill/0332f526-6dc0-4f09-8a7c-2b9473c50736	ensure infrastructure accessibility	pt	garantir a acessibilidade de infraestruturas
http://data.europa.eu/esco/skill/31599ac3-e03c-42f8-8f08-b549af8234f2	draft procurement technical specifications	pt	redigir especificações técnicas em contratação pública
http://data.europa.eu/esco/skill/3936cc7d-d045-4eb0-b951-b862a072c0a2	design indicators for food waste reduction	pt	definir indicadores para a redução do desperdício alimentar
http://data.europa.eu/esco/skill/362e01a8-3f99-4d1a-96f7-ce69f9f7e39f	provide protective equipment against infectious diseases	pt	fornecer equipamento de proteção contra doenças infecciosas
http://data.europa.eu/esco/skill/2a69d6a0-b90f-4d50-bef8-a05d6704575d	use media software	pt	utilizar software de media
http://data.europa.eu/esco/skill/17924c75-45f4-4593-afac-eea0d51f04b5	defence standard procedures	pt	procedimentos normalizados de defesa
http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225	assess integrated domotics systems	pt	avaliar sistemas integrados de domótica
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on smart homes technology	pt	aconselhar os clientes sobre tecnologias de residências inteligentes
http://data.europa.eu/esco/skill/36359101-4488-4859-83a8-9600d9faf3f2	engage local communities in the management of natural protected areas	pt	envolver as comunidades locais na gestão de zonas naturais protegidas
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	provide homologation management services	pt	prestar serviços de gestão de pedidos de homologação
http://data.europa.eu/esco/skill/254d5358-8e20-450c-9fed-28ceff0479ef	operate drones in civil engineering	pt	operar drones em engenharia civil
http://data.europa.eu/esco/skill/2b34764d-637c-48f5-aa70-31e15c965db6	operate open source software	pt	programar software de código-fonte aberto
http://data.europa.eu/esco/skill/467cfa0a-f6d8-4f07-a770-11d2ea3546cd	reduce tanning emissions	pt	reduzir as emissões das operações de curtimenta
http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	manage rubber products development	pt	gerir o desenvolvimento de produtos de borracha
http://data.europa.eu/esco/skill/2b1e2927-3542-48da-9063-02925e7562c1	disseminate results to the scientific community	pt	divulgar os resultados à comunidade científica
http://data.europa.eu/esco/skill/0cf3117a-c627-48e0-8d55-65b0f4557ae5	apply sustainable tillage techniques	pt	aplicar técnicas sustentáveis de lavoura 
http://data.europa.eu/esco/skill/2e69fb1e-aad9-4776-8054-ed4e548d086e	manage youth information services	pt	gerir os serviços de informação aos jovens
http://data.europa.eu/esco/skill/305dc408-68a6-4f63-9ee6-d0b26c8abad0	develop performance orientation in public administration	pt	desenvolver um abordagem orientada para o desempenho na administração pública
http://data.europa.eu/esco/skill/0e667579-d045-4c6a-b0f3-230a61edd014	model power electronics	pt	fazer modelos de sistemas de eletrónica de potência
http://data.europa.eu/esco/skill/4c4235a9-a1fb-403f-a173-37d9297c218c	recycle livestock manure	pt	reciclar estrume animal
http://data.europa.eu/esco/skill/2f7b5fa1-5fa5-4bfc-b9c8-c0cef15b8b60	install smart devices	pt	instalar dispositivos inteligentes
http://data.europa.eu/esco/skill/273407b4-0b00-4166-8211-1fc6bbcb6b42	apply alternate wetting and drying techniques	pt	aplicar técnicas alternativas de humidificação e secagem
http://data.europa.eu/esco/skill/73cc1ce2-4ada-4ae1-9f8e-d7efadcd52f6	design an electric heating system	pt	projetar sistemas de aquecimento elétrico
http://data.europa.eu/esco/skill/a9e0fece-3433-4aae-b204-dd0710142736	perform dosimetry measurements	pt	efetuar medições de dosimetria
http://data.europa.eu/esco/skill/9f72c931-f94d-4faa-83e4-8674c399f5d2	social entrepreneurship	pt	empreendedorismo social
http://data.europa.eu/esco/skill/899e57b3-b1a6-44c6-95d8-faa058294366	support community-based tourism	pt	apoiar o turismo de proximidade
http://data.europa.eu/esco/skill/7049ac98-0368-4bb2-84d4-5366d1c0f2ac	conduct online competitive analysis	pt	realizar análises concorrenciais em linha
http://data.europa.eu/esco/skill/9c07b3e2-b919-4594-b6f2-e01df6e9390f	design microclimates for buildings	pt	conceber microclimas em edifícios
http://data.europa.eu/esco/skill/691c7db6-bad8-4a09-a3c4-4bf799375a35	sustainable agricultural production principles	pt	princípios de produção agrícola sustentável
http://data.europa.eu/esco/skill/a3629b49-ef78-49ce-8538-033772d6e6ca	perform a feasibility study on combined heat and power	pt	realizar estudos de viabilidade sobre produção combinada de calor e eletricidade
http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	conduct post tanning operations	pt	realizar operações de pós-curtimenta
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	promote evaluation capacity development	pt	promover o desenvolvimento de capacidades de avaliação
http://data.europa.eu/esco/skill/5284ecee-93dd-4145-a3c0-584af836c69e	use e-tourism platforms	pt	utilizar plataformas de ciberturismo
http://data.europa.eu/esco/skill/872a1632-f1db-4feb-bb27-0a6a359b7591	promote open innovation in research	pt	promover a inovação aberta na investigação
http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15	design database in the cloud	pt	projetar bases de dados em nuvem
http://data.europa.eu/esco/skill/8b2e3dac-8acc-4ef9-a3a1-4defb0cf1273	provide guidance on infectious disease	pt	fornecer orientações sobre doenças infecciosas
http://data.europa.eu/esco/skill/7e7bbf72-2bfb-49c2-a341-04c02932f916	define risk policies	pt	definir políticas de risco
http://data.europa.eu/esco/skill/772a9c72-abef-4333-9788-f4cb48ad8e08	identify software for warehouse management	pt	identificar software para gestão de armazéns
http://data.europa.eu/esco/skill/873f4195-676d-4594-b6b4-c5d329fd840e	design space for religious needs	pt	conceber espaços para satisfazer necessidades religiosas
http://data.europa.eu/esco/skill/6be7dc56-44ee-4c8d-bc0b-2f95bc5d6ffe	undertake procedures to meet UAV flight requirements	pt	tomar medidas para cumprir requisitos de voo de UAV
http://data.europa.eu/esco/skill/ae6c1227-dd33-4df0-a64e-439cfdf948ea	develop food scanner devices	pt	desenvolver dispositivos de leitura de alimentos
http://data.europa.eu/esco/skill/aaa84f7f-4006-4d9b-81e0-e8eeacdde025	perform a feasibility study on biogas energy	pt	realizar estudos de viabilidade sobre produção de energia a partir do biogás
http://data.europa.eu/esco/skill/518dc04d-092d-4fa1-bd82-88b7a9278ef7	manage intellectual property rights	pt	gerir direitos de propriedade intelectual
http://data.europa.eu/esco/skill/77ac0804-a866-4055-a56a-5e232beb15de	adapt evaluation methodology 	pt	adaptar a metodologia de avaliação
http://data.europa.eu/esco/skill/74cb80c4-df6b-4d79-a153-cb7b3b3b6eb0	plan social media marketing campaigns	pt	planear campanhas de marketing nas redes sociais
http://data.europa.eu/esco/skill/73576419-31c2-4e45-8e30-ab1afec3db4e	use sustainable materials and components	pt	utilizar materiais e componentes sustentáveis
http://data.europa.eu/esco/skill/7feca0cc-f0b3-470d-ba03-48c0f7cff286	educate on sustainable tourism	pt	educar sobre turismo sustentável
http://data.europa.eu/esco/skill/9bbe0d37-822c-4096-8b56-8729e5783b4b	implement procurement of innovation	pt	aplicar abordagens de contratação pública de inovação
http://data.europa.eu/esco/skill/9979e727-3104-42e0-8f41-4af2578111ea	perform PESTEL analysis	pt	realizar uma análise PESTEL
http://data.europa.eu/esco/skill/64bd4157-5df0-4166-8259-ede237dd7cdf	estimate impact of risks	pt	calcular o impacto dos riscos
http://data.europa.eu/esco/skill/670ebf56-761c-4d3d-865a-db14085b77f7	apply procedures and regulations for eco-labelling	pt	aplicar procedimentos e regulamentos em matéria de rotulagem ecológica
http://data.europa.eu/esco/skill/555343c3-e580-4b3d-82dc-51af4e1b3b75	define energy profiles	pt	definir perfis energéticos
http://data.europa.eu/esco/skill/9d826cd5-12b5-4a49-914e-635810c1dde0	apply quality standards in youth services	pt	aplicar normas de qualidade nos serviços destinados à juventude
http://data.europa.eu/esco/skill/9affa779-f5b9-4419-b20a-d18db93c4b9d	conduct re-tanning operations	pt	realizar operações de recurtimenta
http://data.europa.eu/esco/skill/9aa2a1cb-37a6-4f3b-9610-0dadee1ec8ed	communicate with elderly groups 	pt	comunicar com grupos de idosos
http://data.europa.eu/esco/skill/62516614-d038-4cfb-a134-0d67a374ff18	delineate organs at risk 	pt	delimitar órgãos em risco
http://data.europa.eu/esco/skill/83198c8a-6989-45bb-9886-d41289a6b051	design 2D pattern for footwear 3D visualisation	pt	desenhar moldes a 2D para visualização de calçado em 3D
http://data.europa.eu/esco/skill/64a3ce27-51c7-4b9d-8e6b-0b127558b3e2	plot show control cues	pt	coordenar os vários elementos de controlo num espetáculo
http://data.europa.eu/esco/skill/6eaeea3a-f100-43e4-b694-16a4dc5a79e1	formulate findings 	pt	formular conclusões
http://data.europa.eu/esco/skill/8faefbc1-4745-4b3f-9889-81cd1d40b67c	evaluate tender	pt	avaliar propostas
http://data.europa.eu/esco/skill/6dd4ce8c-1813-429d-9f06-3382c4833ca3	assess procurement needs	pt	avaliar as necessidades em matéria de contratação pública
http://data.europa.eu/esco/skill/7ac88283-80aa-4a1f-93f8-213cd2a469cb	design offshore energy systems	pt	projetar sistemas de energia marítima
http://data.europa.eu/esco/skill/6789d5a3-34ca-4417-bb93-331319b01da3	draft tender documentation	pt	redigir a documentação do concurso
http://data.europa.eu/esco/skill/58bfa8b2-f39f-40c3-8e5e-2dc0d26c7601	set up media integration systems	pt	instalar sistemas de integração de media
http://data.europa.eu/esco/skill/4f5c1208-62fd-4e5a-a51e-306c06947e11	manage findable accessible interoperable and reusable data	pt	gerir dados acessíveis e fáceis de encontrar, interoperáveis e reutilizáveis
http://data.europa.eu/esco/skill/87a708d8-a14d-42ce-8f03-c8a199f999d5	use clinical reasoning	pt	utilizar raciocínio clínico
http://data.europa.eu/esco/skill/7e14f8f7-8907-4501-bb96-3685d399a188	support the autonomy of young people	pt	favorecer a autonomia dos jovens
http://data.europa.eu/esco/skill/a8081afe-46ff-425d-9d9f-f4033b3f84f6	monitor the conformance to the project methodology	pt	monitorizar a conformidade com a metodologia do projeto
http://data.europa.eu/esco/skill/8318ca1f-117e-4a21-a07a-5d7515a21035	provide training in sustainable tourism development and management	pt	ministrar formação em desenvolvimento e gestão do turismo sustentável
http://data.europa.eu/esco/skill/aa2a10db-ba2d-4e2c-a6e0-14848c64c10b	show impartiality in an assessment situation	pt	mostrar imparcialidade numa situação de avaliação
http://data.europa.eu/esco/skill/5e641832-dafe-46fa-8e0a-b29b223f985a	assess hydrogen production technologies	pt	avaliar tecnologias de produção de hidrogénio
http://data.europa.eu/esco/skill/761e1acc-d38b-4524-9890-6a119fb7e98c	support local tourism	pt	apoiar o turismo local
http://data.europa.eu/esco/skill/62684bd7-cf21-4993-b2dd-28312b29d80e	manage tanning operations	pt	gerir operações de curtimenta
http://data.europa.eu/esco/skill/6141595f-a016-4ef9-9487-3829f6804715	design a media integration system 	pt	projetar um sistema de integração de media
http://data.europa.eu/esco/skill/833289fa-3646-4010-9d9e-93ba8c9ef2d8	apply research ethics and scientific integrity principles in research activities	pt	aplicar princípios éticos e de integridade científica nas atividades de investigação
http://data.europa.eu/esco/skill/a265b3b4-df14-432b-97c7-3d2db3ba6039	empower young people	pt	capacitar os jovens
http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct beamhouse operations	pt	efetuar operações da fase de ribeira
http://data.europa.eu/esco/skill/610ccf09-e9f2-4268-bb93-442dde5bf26e	advise on offshore renewable energies subjects	pt	aconselhar sobre matérias relacionadas com as energias marítimas renováveis
http://data.europa.eu/esco/skill/550e2d00-bd89-4614-8e15-330ae5277af3	assess candidates	pt	avaliar candidatos
http://data.europa.eu/esco/skill/57c55dc7-b35d-4295-bdd4-ded3ba2e201e	assess administrative burden 	pt	avaliar encargos administrativos
http://data.europa.eu/esco/skill/a9dc9e40-14a6-4899-93ec-29d5c79c2ebd	manage procurement planning	pt	gerir o planeamento de contratação pública
http://data.europa.eu/esco/skill/83b493c8-4837-41e3-9800-cff1df06cf38	configure media integration systems	pt	configurar sistemas de integração de media
http://data.europa.eu/esco/skill/5f0082ab-2131-49b5-94d6-a1821daf57d6	apply for research funding	pt	solicitar financiamento para investigação
http://data.europa.eu/esco/skill/a886afe5-6a20-40ac-b660-562d46f94d9e	develop advanced materials	pt	desenvolver materiais avançados
http://data.europa.eu/esco/skill/5e13af88-67d3-46ed-af58-8a7b8ebe7b1f	perform venous cannulation 	pt	proceder a canulação venosa
http://data.europa.eu/esco/skill/6561f116-70de-47d8-80b8-f0e2a1d2cf11	perform feasibility study on solar heating	pt	realizar estudos de viabilidade sobre aquecimento solar
http://data.europa.eu/esco/skill/770d4956-b5e0-4d44-bf42-3a766b232c5d	maintain a central project repository	pt	gerir um repositório central de projetos
http://data.europa.eu/esco/skill/6195c5f7-a4fb-425d-a3dd-c4467c4471a3	deploy cloud resource	pt	implantar recursos em nuvem
http://data.europa.eu/esco/skill/99c4c69a-025c-464f-adda-874c7f107a31	engage with stakeholders	pt	dialogar com partes interessadas
http://data.europa.eu/esco/skill/5898d99a-62a4-4e10-a2e3-0d815ce44248	cyber attack counter-measures	pt	medidas de combate a ciberataques
http://data.europa.eu/esco/skill/6391d9ad-165e-4c42-80af-1b478db422e6	improve customer traveling experiences with augmented reality	pt	melhorar as experiências de viagem dos clientes com realidade aumentada
http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	assess prior learning	pt	avaliar aprendizagens anteriores
http://data.europa.eu/esco/skill/545c80e8-7ab2-42fe-af64-242211e94709	analyse network configuration and performance	pt	analisar a configuração e o desempenho da rede
http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	develop inclusive communication material	pt	desenvolver material de comunicação inclusivo
http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50	identify fitted source for heat pumps	pt	identificar fontes instaladas para bombas de calor
http://data.europa.eu/esco/skill/62f2caf5-9f94-43a6-ac1c-5962de81643f	promote virtual reality travelling experiences 	pt	promover experiências de viagem com realidade virtual
http://data.europa.eu/esco/skill/69a8d03b-d132-4e45-a59f-d84e4ad362a1	oversee yarn characterisation	pt	supervisionar a caracterização de fios
http://data.europa.eu/esco/skill/5cbfa47c-5363-46f2-91e7-01909e4f3b15	manage online volunteers	pt	gerir voluntários que trabalham em linha
http://data.europa.eu/esco/skill/5529b063-ebdf-458a-8ac8-96474e72aebb	analyse types of footwear	pt	analisar tipos de calçado
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation environments	pt	gerir ambientes de virtualização TIC
http://data.europa.eu/esco/skill/988f4ac3-a37c-4b0a-a40f-4e0e56b5919e	promote the transfer of knowledge	pt	promover a transferência de conhecimentos
http://data.europa.eu/esco/skill/873f205a-05f8-45f8-b544-fe963a3edc1e	address identified risks	pt	fazer face aos riscos identificados
http://data.europa.eu/esco/skill/501537a7-9d63-491d-ae02-09f04767ff1e	attack vectors	pt	atacar vetores
http://data.europa.eu/esco/skill/6575ae00-deb8-44fe-90a0-d8171d88177d	perform refrigerant leak checks	pt	efetuar verificações de eventuais fugas de fluidos refrigerantes
http://data.europa.eu/esco/skill/6962058d-9808-4820-a6bc-d7cabce60cde	implement sustainable procurement	pt	implementar contratos públicos sustentáveis
http://data.europa.eu/esco/skill/79cc700a-6d2d-4335-b756-a467657d498e	perform pre-treatment imaging 	pt	realizar imagiologia pré-tratamento
http://data.europa.eu/esco/skill/53d89f4e-c819-490d-ad32-fed731f32639	research locations for offshore farms	pt	procurar localizações adequadas para parques de energia marítima
http://data.europa.eu/esco/skill/722058b4-2b90-453c-8ba1-88f74e8fb645	compare alternative vehicles	pt	comparar veículos alternativos
http://data.europa.eu/esco/skill/6221a924-095c-4cfc-814a-bb056cdba8d8	apply social distancing protocols	pt	aplicar protocolos de distanciamento social
http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling systems	pt	sistemas de refrigeração domésticos
http://data.europa.eu/esco/skill/64091c5d-a448-4f01-8a80-058ff91483ab	install offshore renewable energy systems	pt	instalar sistemas de energia marítima renováveis 
http://data.europa.eu/esco/skill/6c97d04d-7239-4dc7-90ef-3e812ba2b124	perform procurement market analysis	pt	realizar análises do mercado dos contratos públicos
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	set up additive manufacturing systems	pt	instalar sistemas de fabrico aditivo
http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9	develop with cloud services	pt	programar com serviços de computação em nuvem
http://data.europa.eu/esco/skill/60032986-43ac-4c26-a830-c825f3fa205a	design district heating and cooling energy systems	pt	conceber sistemas urbanos de aquecimento e refrigeração
http://data.europa.eu/esco/skill/9b5aa426-7daa-4143-8d70-c3623e8c7e60	design window and glazing systems	pt	desenhar sistemas de janelas e vidraças
http://data.europa.eu/esco/skill/94193295-26de-42e5-a8e9-2ef7597e59f5	identify key processes of traceability systems 	pt	identificar os principais processos de sistemas de rastreabilidade
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	monitor recommendation follow-up	pt	monitorizar o seguimento dado às recomendações
http://data.europa.eu/esco/skill/87f31087-4c7c-4a71-b7b8-4039d94b4c12	analyse clothing 3d prototypes	pt	analisar protótipos de vestuário 3-D
http://data.europa.eu/esco/skill/a1f2e26f-b2ba-47dc-a0e8-8c53424a508d	apply certification and payment procedures	pt	aplicar procedimentos de certificação e pagamento
http://data.europa.eu/esco/skill/7c3af444-676d-4506-8469-7eb4302c52ba	develop rubber compound formulas	pt	desenvolver fórmulas compostas de borracha
http://data.europa.eu/esco/skill/bc70f963-c1c0-49a5-b940-3e28e163db45	plan measures to safeguard cultural heritage	pt	planear medidas para salvaguardar o património cultural
http://data.europa.eu/esco/skill/bbcc7e1b-3d4d-4422-9fac-efd636eb9de4	lead the sustainability reporting process	pt	liderar o processo de comunicação de informações sobre sustentabilidade
http://data.europa.eu/esco/skill/bbfb0e36-807c-492f-bed2-267224ba7bc7	conduct research on food waste prevention	pt	realizar estudos sobre prevenção do desperdício alimentar
http://data.europa.eu/esco/skill/f3c5fae0-c0e3-4410-bc09-62bd82d4cecc	support employability of people with disabilities	pt	favorecer a empregabilidade das pessoas com deficiência
http://data.europa.eu/esco/skill/fef96bad-e623-42cd-b961-d1adf39db8b9	media and information literacy 	pt	literacia mediática e de informação
http://data.europa.eu/esco/skill/da896663-08b3-409d-aa3d-31f39a8e8d2b	perform a feasibility study on biomass systems	pt	realizar um estudo de viabilidade sobre sistemas de biomassa
http://data.europa.eu/esco/skill/ce86c869-4623-45d7-b466-5db0f077017b	plan beamhouse operations	pt	planear operações da fase de ribeira
http://data.europa.eu/esco/skill/c38610b0-1165-41ec-bbf1-0d62a82a5b04	perform hydrodynamics calculations	pt	efetuar cálculos de hidrodinâmica
http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9	communicate with a non-scientific audience 	pt	comunicar descobertas científicas
http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438	develop food waste reduction strategies	pt	desenvolver estratégias de redução do desperdício alimentar
http://data.europa.eu/esco/skill/c3687b34-fe53-4db2-ad1b-5055a6c5b6fd	organise project meetings	pt	organizar reuniões de projeto
http://data.europa.eu/esco/skill/fa642fc3-5cc5-41cf-8926-6617a8b976a7	promote the participation of citizens in scientific and research activities	pt	promover a participação do público na investigação
http://data.europa.eu/esco/skill/d0245e61-204f-48ca-911b-45e564732682	reconstruct program theory	pt	reconstruir a teoria do programa
http://data.europa.eu/esco/skill/f64b7f4d-e89e-4920-8674-b75a9cd63389	inspect tidal stream generators	pt	inspecionar geradores de corrente de maré
http://data.europa.eu/esco/skill/bb4f3174-8d64-478b-8d9b-5f37cbf557b7	manage visitor flows in natural protected areas	pt	gerir os fluxos de visitantes em zonas naturais protegidas
http://data.europa.eu/esco/skill/f0529a12-48bc-4176-949b-5b43aee207bd	develop non-formal educational activities 	pt	desenvolver atividades de educação não formal
http://data.europa.eu/esco/skill/f1f5093b-0b26-4d59-984b-0531c6ccf205	define evaluation objectives and scope	pt	definir os objetivos e o âmbito da avaliação
http://data.europa.eu/esco/skill/f715be1d-5fc4-49d3-82a5-0b8090d12849	synthesise information	pt	sintetizar informações
http://data.europa.eu/esco/skill/cc892855-cb24-4d48-8344-a5d71d48f61d	apply quality standards to the interaction with candidates 	pt	aplicar normas de qualidade à interação com os candidatos 
http://data.europa.eu/esco/skill/d1b289f0-03c5-44bd-bedd-56eb678d33b6	measure physical phenomena in healthcare	pt	medir os fenómenos físicos nos cuidados de saúde
